NAME0,NAME1,NAME1_pinyin,NAME2,NAME2_pinyin,NAME3,BEDROOMS,PRICE,LINK,DESCRIPTION
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,3000,http://bj.zufang.leju.com/detail/271915321/#zn=pc-house-31,首站苏庄站 苏庄小区 复式 家具家电齐全
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,4000,http://bj.zufang.leju.com/detail/272110132/#zn=pc-house-34,佳世苑北区 南北向三居 看房方便
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,3500,http://bj.zufang.leju.com/detail/272098523/#zn=pc-house-36,提香草堂公寓出租，适合休闲养老居住，底层两居室出租
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,3500,http://bj.zufang.leju.com/detail/272078581/#zn=pc-house-4,提香草堂公寓出租，适合休闲养老居住，底层两居室出租
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,3200,http://bj.zufang.leju.com/detail/270200916/#zn=pc-house-7,北潞芳干净三居室出租 家具家电齐全 有钥匙看房方便
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2800,http://bj.zufang.leju.com/detail/269357199/#zn=pc-house-8,北潞春精装两居室出租 婚房家具家电齐全 看房方便
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2400,http://bj.zufang.leju.com/detail/269426692/#zn=pc-house-9,北潞芳干净两居室出租 家具家电齐全 有钥匙看房方便
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",1,2200,http://bj.zufang.leju.com/detail/269794851/#zn=pc-house-10,北潞华正规一居室出租  中间楼层 精装修家具家电齐全 看房方便
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2800,http://bj.zufang.leju.com/detail/270146443/#zn=pc-house-11,北潞馨精装两居室出租 家具家电齐全 拎包即住 看房方便
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,3300,http://bj.zufang.leju.com/detail/270933375/#zn=pc-house-12,北潞华精装修大三居 家具家电齐全 电梯房有钥匙随时看房
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,3600,http://bj.zufang.leju.com/detail/270218514/#zn=pc-house-13,芭蕾雨临篱笆房站    家电齐全出租
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1800,http://bj.zufang.leju.com/detail/270003369/#zn=pc-house-14,【我爱我家华熙】宏塔社区 2室1厅1卫
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,4200,http://bj.zufang.leju.com/detail/270142116/#zn=pc-house-15,半岛2居室   明厨明卫     有钥匙看房
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,3600,http://bj.zufang.leju.com/detail/270543366/#zn=pc-house-16,原镇精装两居室    家电齐全出租
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,3700,http://bj.zufang.leju.com/detail/270801566/#zn=pc-house-17,【我爱我家华熙】长阳国际城二里 3室1厅1卫
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,2700,http://bj.zufang.leju.com/detail/269357601/#zn=pc-house-18,山水汇豪苑，3居室出租
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2000,http://bj.zufang.leju.com/detail/269357654/#zn=pc-house-19,山水汇豪苑小区，2居室-整租
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,2700,http://bj.zufang.leju.com/detail/271395503/#zn=pc-house-20,城建琨珽 电梯房 三居室   精装修 有钥匙
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,2100,http://bj.zufang.leju.com/detail/271306503/#zn=pc-house-21,山水汇豪中间5层 家具家电齐全  三居室   精装修 有钥匙 随时看房
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2100,http://bj.zufang.leju.com/detail/271264844/#zn=pc-house-22,山水汇豪 精装修两居室 南北户型 中间4层 1900/月有钥匙
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2800,http://bj.zufang.leju.com/detail/270777058/#zn=pc-house-23,万科幸福电梯带花园  两居室   精装修
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2000,http://bj.zufang.leju.com/detail/271192853/#zn=pc-house-24,田家园两居室 家具家电齐全 有钥匙 随时看房
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2200,http://bj.zufang.leju.com/detail/271003512/#zn=pc-house-25,世界名园电梯中间楼层 两居室   拎包入住
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,2300,http://bj.zufang.leju.com/detail/271057889/#zn=pc-house-26,田家园 三居室 南北户型 空出租 有钥匙
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,3000,http://bj.zufang.leju.com/detail/271003371/#zn=pc-house-27,田家园三居室   集体供暖  中间楼层  精装修   拎包入住
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2800,http://bj.zufang.leju.com/detail/271538324/#zn=pc-house-28,邻 加州水郡 干净整洁 户型方正 南北向 配套齐全
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2800,http://bj.zufang.leju.com/detail/271551605/#zn=pc-house-29,加州水郡 干净整洁 南北向 业主直签 邻 交通方便
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2300,http://bj.zufang.leju.com/detail/271552099/#zn=pc-house-30,行宫园一里，干净清爽2室 ，看房方便，2300元价格**
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",1,2400,http://bj.zufang.leju.com/detail/271568679/#zn=pc-house-31,边上邑上公馆+交通便利+拎包入住+出租+2400元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,3400,http://bj.zufang.leju.com/detail/271500977/#zn=pc-house-32,有钥匙 中间层采光充足 小区位置环境 城北站 可长租
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,4200,http://bj.zufang.leju.com/detail/271502512/#zn=pc-house-33,篱笆房站 梧杖爱三室一厅一卫
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,3000,http://bj.zufang.leju.com/detail/271519135/#zn=pc-house-34,长阳 碧桂园 空房三居室 客厅主卧朝南 次卧朝北 长期出租
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,4500,http://bj.zufang.leju.com/detail/271520492/#zn=pc-house-35,空房出租，价钱可以商量，次顶层，大三居，双卫生间
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,3500,http://bj.zufang.leju.com/detail/271535043/#zn=pc-house-36,加州水郡三期 两居样板间户型 南北双通透 篱笆房站旁
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1800,http://bj.zufang.leju.com/detail/271335695/#zn=pc-house-1,整租山水汇豪苑 正规两居 家具家电齐全 装修好 1900！
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,3500,http://bj.zufang.leju.com/detail/271086994/#zn=pc-house-2,北潞春三室二厅二卫
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,3500,http://bj.zufang.leju.com/detail/271086992/#zn=pc-house-3,北潞冠二室二厅二卫
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2600,http://bj.zufang.leju.com/detail/271086970/#zn=pc-house-4,黄辛庄东里二室一厅一卫
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,3000,http://bj.zufang.leju.com/detail/271086966/#zn=pc-house-5,北潞冠二室一厅一卫
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,3200,http://bj.zufang.leju.com/detail/271086967/#zn=pc-house-6,北潞馨三室一厅一卫
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,4300,http://bj.zufang.leju.com/detail/271086964/#zn=pc-house-7,加州水郡西区三期三室二厅一卫
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1300,http://bj.zufang.leju.com/detail/270830382/#zn=pc-house-8,燕山迎风三里2居干净交通便利拎包入住
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,2500,http://bj.zufang.leju.com/detail/270072689/#zn=pc-house-9,田家园三区三室二厅二卫
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,2000,http://bj.zufang.leju.com/detail/270072706/#zn=pc-house-10,田家园三区三室二厅二卫
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,2300,http://bj.zufang.leju.com/detail/270286584/#zn=pc-house-11,山水汇豪一层108平米 精装修 南北通透 家具家电齐全 看房方便
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1500,http://bj.zufang.leju.com/detail/270678728/#zn=pc-house-12,燕山宏塔2居电梯房干净交通便利拎包入住
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1300,http://bj.zufang.leju.com/detail/270540231/#zn=pc-house-13,燕山迎风五里2居干净交通便利拎包入住
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1300,http://bj.zufang.leju.com/detail/270540259/#zn=pc-house-14,燕山迎风三里2居干净交通便利拎包入住
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1800,http://bj.zufang.leju.com/detail/270213283/#zn=pc-house-15,金鑫苑两居室 中间楼层集中供暖 出行方便
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1000,http://bj.zufang.leju.com/detail/270305737/#zn=pc-house-16,燕山2居干净拎包入住
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",1,1200,http://bj.zufang.leju.com/detail/270305824/#zn=pc-house-17,燕山红塔1居干净拎包入住交通便利
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1400,http://bj.zufang.leju.com/detail/265615768/#zn=pc-house-18,矿机路 2室 南北 55平 1400元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1500,http://bj.zufang.leju.com/detail/265618638/#zn=pc-house-19,兴房大街18号院 2室 南北 89.46平 1500元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1800,http://bj.zufang.leju.com/detail/265680876/#zn=pc-house-20,中冶蓝城 2室 南北 89平 1800元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,1800,http://bj.zufang.leju.com/detail/265681103/#zn=pc-house-21,原香漫谷 3室 南北 91平 1800元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1500,http://bj.zufang.leju.com/detail/265755487/#zn=pc-house-22,城关南里 2室 朝东  49.9平 1500元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1800,http://bj.zufang.leju.com/detail/265781962/#zn=pc-house-23,中冶蓝城 2室 南北 89平 1800元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,1800,http://bj.zufang.leju.com/detail/265781963/#zn=pc-house-24,原香漫谷 3室 南北 91平 1800元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1500,http://bj.zufang.leju.com/detail/265874020/#zn=pc-house-25,万宁小区 2室 南北 60平 1500元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2000,http://bj.zufang.leju.com/detail/265876714/#zn=pc-house-26,仓房小区 2室 南北 69.2平 2000元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1800,http://bj.zufang.leju.com/detail/265876885/#zn=pc-house-27,仓房小区 2室 南北 76.8平 1800元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1500,http://bj.zufang.leju.com/detail/265996710/#zn=pc-house-28,万宁小区 2室 南北 60平 1500元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1500,http://bj.zufang.leju.com/detail/265996736/#zn=pc-house-29,万宁小区 2室 南北 60平 1500元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1800,http://bj.zufang.leju.com/detail/265996795/#zn=pc-house-30,仓房小区 2室 南北 76.8平 1800元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2000,http://bj.zufang.leju.com/detail/265996805/#zn=pc-house-31,仓房小区 2室 南北 69.2平 2000元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,1800,http://bj.zufang.leju.com/detail/265996832/#zn=pc-house-32,仓房小区 2室 南北 76.8平 1800元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2800,http://bj.zufang.leju.com/detail/266084810/#zn=pc-house-33,绿城百合公寓栖霞苑 2室1厅1卫
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2100,http://bj.zufang.leju.com/detail/266084974/#zn=pc-house-34,星城三里 紧邻城铁 南北通透两居 干净配套齐 拎包入住
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",3,2400,http://bj.zufang.leju.com/detail/265516911/#zn=pc-house-35,中冶蓝城 3室 南北 99.88平 2400元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2300,http://bj.zufang.leju.com/detail/265519080/#zn=pc-house-36,中冶蓝城 2室 南北 90平 2300元
China,北京,Beijing,房山,Fangshan,"Fangshan, Beijing",2,2100,http://bj.zufang.leju.com/detail/266084974/#zn=pc-house-1,星城三里 紧邻城铁 南北通透两居 干净配套齐 拎包入住
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272696998/#zn=pc-house-1,原乡独栋别墅出租 三居室 700花园家具家电齐全 随时入住
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,4500,http://bj.zufang.leju.com/detail/272697006/#zn=pc-house-2,原乡东郡 出租 两居室 家具家电齐全 精装修 有钥匙
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272696989/#zn=pc-house-3,原乡独栋别墅出租 家具家电齐全 有钥匙 成熟院子蔬菜水果随便吃
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272696991/#zn=pc-house-4,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",1,6500,http://bj.zufang.leju.com/detail/272696985/#zn=pc-house-5,原先三期 三居室独栋 大花园 家具家电齐全 有钥匙 随时看
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7000,http://bj.zufang.leju.com/detail/272696988/#zn=pc-house-6,原乡梦得惜诺 联排 家具家电齐全  有院子 有钥匙
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,4500,http://bj.zufang.leju.com/detail/272696973/#zn=pc-house-7,原乡东郡 一居室两居室三居室 房源多多有钥匙 随时看房
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,4500,http://bj.zufang.leju.com/detail/272696976/#zn=pc-house-8,原乡东郡 出租 两居室 家具家电齐全 精装修 有钥匙
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272166177/#zn=pc-house-9,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,4500,http://bj.zufang.leju.com/detail/271881834/#zn=pc-house-10,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272167509/#zn=pc-house-11,出租原乡美利坚三居别墅，花园面积大适合旅游居住
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/271881829/#zn=pc-house-12,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/271881825/#zn=pc-house-13,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/271881823/#zn=pc-house-14,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272166178/#zn=pc-house-15,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272166181/#zn=pc-house-16,原乡独栋别墅出租 三居室 700花园家具家电齐全 随时入住
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,4500,http://bj.zufang.leju.com/detail/272183407/#zn=pc-house-17,原乡东郡 出租 两居室 家具家电齐全 精装修 有钥匙
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/271881784/#zn=pc-house-18,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,5000,http://bj.zufang.leju.com/detail/271881791/#zn=pc-house-19,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272166182/#zn=pc-house-20,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272183397/#zn=pc-house-21,出租原乡美利坚三居别墅，花园面积大适合旅游居住
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272183404/#zn=pc-house-22,出租原乡美利坚三居独栋别墅。
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272182000/#zn=pc-house-23,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,7000,http://bj.zufang.leju.com/detail/272167507/#zn=pc-house-24,出租原乡美利坚独栋别墅，三居带院
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,4500,http://bj.zufang.leju.com/detail/272167512/#zn=pc-house-25,原乡东郡 一居室两居室三居室 房源多多有钥匙 随时看房
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,4500,http://bj.zufang.leju.com/detail/272167520/#zn=pc-house-26,原乡东郡 出租 两居室 家具家电齐全 精装修 有钥匙
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272167517/#zn=pc-house-27,出租原乡美利坚三居独栋别墅。
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,4500,http://bj.zufang.leju.com/detail/272183402/#zn=pc-house-28,原乡东郡 一居室两居室三居室 房源多多有钥匙 随时看房
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272697056/#zn=pc-house-29,原乡独栋别墅出租 三居室 700花园家具家电齐全 随时入住
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,5000,http://bj.zufang.leju.com/detail/272697031/#zn=pc-house-31,原乡美利坚  东郡洋房 2室 南北通透 110平 5000元
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,5000,http://bj.zufang.leju.com/detail/272697036/#zn=pc-house-32,原乡美利坚  东郡洋房 2室 南北通透 110平 5000元
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",1,6500,http://bj.zufang.leju.com/detail/272174796/#zn=pc-house-33,原先三期 三居室独栋 大花园 家具家电齐全 有钥匙 随时看
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272181998/#zn=pc-house-34,原乡独栋别墅出租 三居室 700花园家具家电齐全 随时入住
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,4500,http://bj.zufang.leju.com/detail/272697017/#zn=pc-house-35,原乡东郡 出租 两居室 家具家电齐全 精装修 有钥匙
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,5000,http://bj.zufang.leju.com/detail/272697022/#zn=pc-house-36,原乡东郡 两居室出租 直视水库 有钥匙
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272181993/#zn=pc-house-1,原乡独栋别墅出租 三居室 700花园家具家电齐全 随时入住
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7000,http://bj.zufang.leju.com/detail/272174784/#zn=pc-house-2,原乡梦得惜诺 联排 家具家电齐全  有院子 有钥匙
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272181997/#zn=pc-house-3,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",1,6500,http://bj.zufang.leju.com/detail/272174800/#zn=pc-house-4,原先森林小木屋 小双拼 家具家电齐全 有钥匙 小花园 享受生活
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,4500,http://bj.zufang.leju.com/detail/272176193/#zn=pc-house-5,原乡东郡 出租 两居室 家具家电齐全 精装修 有钥匙
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272181994/#zn=pc-house-6,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272378160/#zn=pc-house-7,原乡独栋别墅出租 三居室 700花园家具家电齐全 随时入住
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272174804/#zn=pc-house-8,原乡独栋别墅出租 家具家电齐全 有钥匙 成熟院子蔬菜水果随便吃
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,5000,http://bj.zufang.leju.com/detail/272176195/#zn=pc-house-9,原乡美利坚  东郡洋房 2室 南北通透 110平 5000元
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,5000,http://bj.zufang.leju.com/detail/272176176/#zn=pc-house-10,原乡美利坚  东郡洋房 2室 南北通透 110平 5000元
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,4500,http://bj.zufang.leju.com/detail/272176192/#zn=pc-house-12,原乡东郡 出租 两居室 家具家电齐全 精装修 有钥匙
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",1,3500,http://bj.zufang.leju.com/detail/272176185/#zn=pc-house-13,东郡洋房 一居室 两居室 三居室 房源多多 随时看房
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,7000,http://bj.zufang.leju.com/detail/272183393/#zn=pc-house-14,出租原乡美利坚独栋别墅，三居带院
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,5500,http://bj.zufang.leju.com/detail/272132066/#zn=pc-house-15,原乡美利坚东郡洋房，南北通透，背山面水观景效果
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272027684/#zn=pc-house-16,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7000,http://bj.zufang.leju.com/detail/272027685/#zn=pc-house-17,原乡梦得惜诺 联排 家具家电齐全  有院子 有钥匙
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",1,6500,http://bj.zufang.leju.com/detail/272027686/#zn=pc-house-18,原先三期 三居室独栋 大花园 家具家电齐全 有钥匙 随时看
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",1,3500,http://bj.zufang.leju.com/detail/272027694/#zn=pc-house-19,东郡洋房 一居室 两居室 三居室 房源多多 随时看房
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272027695/#zn=pc-house-20,出租原乡美利坚三居独栋别墅。
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272027696/#zn=pc-house-21,出租原乡美利坚三居别墅，花园面积大适合旅游居住
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272027697/#zn=pc-house-22,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7000,http://bj.zufang.leju.com/detail/272027698/#zn=pc-house-23,原乡梦得惜诺 联排 家具家电齐全  有院子 有钥匙
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272027707/#zn=pc-house-24,出租原乡美利坚三居独栋别墅。
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272027708/#zn=pc-house-25,出租原乡美利坚三居别墅，花园面积大适合旅游居住
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272027730/#zn=pc-house-26,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",1,6500,http://bj.zufang.leju.com/detail/272027732/#zn=pc-house-27,原先三期 三居室独栋 大花园 家具家电齐全 有钥匙 随时看
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272027679/#zn=pc-house-28,家具齐全 花园方正
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272027681/#zn=pc-house-29,出租原乡美利坚三居独栋别墅。
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272027682/#zn=pc-house-30,出租原乡美利坚三居别墅，花园面积大适合旅游居住
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",1,3500,http://bj.zufang.leju.com/detail/272027683/#zn=pc-house-31,东郡洋房 一居室 两居室 三居室 房源多多 随时看房
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",1,6500,http://bj.zufang.leju.com/detail/272027699/#zn=pc-house-32,原先三期 三居室独栋 大花园 家具家电齐全 有钥匙 随时看
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",1,3500,http://bj.zufang.leju.com/detail/272027709/#zn=pc-house-33,东郡洋房 一居室 两居室 三居室 房源多多 随时看房
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7000,http://bj.zufang.leju.com/detail/272027731/#zn=pc-house-34,原乡梦得惜诺 联排 家具家电齐全  有院子 有钥匙
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272027733/#zn=pc-house-35,出租原乡美利坚三居别墅，花园面积大适合旅游居住
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272027735/#zn=pc-house-36,出租原乡美利坚三居独栋别墅。
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/272816076/#zn=pc-house-1,出租原乡美利坚三居独栋别墅。
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",1,3500,http://bj.zufang.leju.com/detail/272816133/#zn=pc-house-2,东郡洋房 一居室 两居室 三居室 房源多多 随时看房
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,5000,http://bj.zufang.leju.com/detail/272816147/#zn=pc-house-3,原乡美利坚  东郡洋房 2室 南北通透 110平 5000元
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,7000,http://bj.zufang.leju.com/detail/272816148/#zn=pc-house-4,原乡美利坚出租精装别墅环境优美适合旅游度假养老
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/272816150/#zn=pc-house-5,出租原乡美利坚三居别墅，花园面积大适合旅游居住
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",2,4500,http://bj.zufang.leju.com/detail/273022639/#zn=pc-house-6,原乡东郡 出租 两居室 家具家电齐全 精装修 有钥匙
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,8000,http://bj.zufang.leju.com/detail/273022648/#zn=pc-house-7,出租原乡美利坚三居独栋别墅。
China,北京,Beijing,延庆,Yanqing,"Yanqing, Beijing",3,7500,http://bj.zufang.leju.com/detail/273022649/#zn=pc-house-8,出租原乡美利坚三居别墅，花园面积大适合旅游居住
