NAME0,NAME1,NAME1_pinyin,NAME2,NAME2_pinyin,NAME3,LINK
China,临汾,linfen,霍州市,None,None,//linfen.zufang.leju.com/house/a15859/
China,晋中,jinzhong,榆次,None,None,//jinzhong.zufang.leju.com/house/a16199/
China,晋中,jinzhong,介休,None,None,//jinzhong.zufang.leju.com/house/a16210/
China,晋中,jinzhong,太谷,None,None,//jinzhong.zufang.leju.com/house/a16220/
China,晋中,jinzhong,祁县,None,None,//jinzhong.zufang.leju.com/house/a16227/
China,晋中,jinzhong,平遥,None,None,//jinzhong.zufang.leju.com/house/a16233/
China,晋中,jinzhong,灵石,None,None,//jinzhong.zufang.leju.com/house/a16239/
China,晋中,jinzhong,寿阳,None,None,//jinzhong.zufang.leju.com/house/a16244/
China,晋中,jinzhong,昔阳,None,None,//jinzhong.zufang.leju.com/house/a16250/
China,晋中,jinzhong,和顺,None,None,//jinzhong.zufang.leju.com/house/a16257/
China,晋中,jinzhong,左权,None,None,//jinzhong.zufang.leju.com/house/a16265/
China,晋中,jinzhong,榆社,None,None,//jinzhong.zufang.leju.com/house/a16273/
China,晋城,jincheng,城区,None,None,//jincheng.zufang.leju.com/house/a16282/
China,晋城,jincheng,高平市,None,None,//jincheng.zufang.leju.com/house/a16284/
China,晋城,jincheng,泽州县,None,None,//jincheng.zufang.leju.com/house/a16286/
China,晋城,jincheng,沁水县,None,None,//jincheng.zufang.leju.com/house/a16288/
China,晋城,jincheng,阳城县,None,None,//jincheng.zufang.leju.com/house/a16290/
China,晋城,jincheng,陵川县,None,None,//jincheng.zufang.leju.com/house/a16292/
China,晋城,jincheng,其他,None,None,//jincheng.zufang.leju.com/house/a16294/
China,晋城,jincheng,开发区,None,None,//jincheng.zufang.leju.com/house/a16296/
China,大同,datong,御东区,None,None,//datong.zufang.leju.com/house/a17470/
China,大同,datong,大同县,None,None,//datong.zufang.leju.com/house/a17472/
China,大同,datong,浑源,None,None,//datong.zufang.leju.com/house/a17474/
China,大同,datong,左云,None,None,//datong.zufang.leju.com/house/a17476/
China,大同,datong,阳高,None,None,//datong.zufang.leju.com/house/a17478/
China,大同,datong,天镇,None,None,//datong.zufang.leju.com/house/a17480/
China,大同,datong,灵丘,None,None,//datong.zufang.leju.com/house/a17482/
China,大同,datong,广灵,None,None,//datong.zufang.leju.com/house/a17484/
China,大同,datong,城区,None,None,//datong.zufang.leju.com/house/a17486/
China,大同,datong,矿区,None,None,//datong.zufang.leju.com/house/a17488/
China,大同,datong,南郊区,None,None,//datong.zufang.leju.com/house/a17490/
China,大同,datong,其他,None,None,//datong.zufang.leju.com/house/a17492/
China,西安,xian,城南,None,None,//sx.zufang.leju.com/house/a3726/
China,西安,xian,城北,None,None,//sx.zufang.leju.com/house/a3709/
China,西安,xian,城西,None,None,//sx.zufang.leju.com/house/a3804/
China,西安,xian,城东,None,None,//sx.zufang.leju.com/house/a3751/
China,西安,xian,城内,None,None,//sx.zufang.leju.com/house/a3769/
China,西安,xian,经开区,None,None,//sx.zufang.leju.com/house/a3831/
China,西安,xian,曲江新区,None,None,//sx.zufang.leju.com/house/a3839/
China,西安,xian,高新,None,None,//sx.zufang.leju.com/house/a3779/
China,西安,xian,浐灞,None,None,//sx.zufang.leju.com/house/a3828/
China,西安,xian,长安,None,None,//sx.zufang.leju.com/house/a3795/
China,西安,xian,周边区县,None,None,//sx.zufang.leju.com/house/a3844/
China,延安,yanan,宝塔区,None,None,//yanan.zufang.leju.com/house/a13765/
China,延安,yanan,延长县,None,None,//yanan.zufang.leju.com/house/a13767/
China,延安,yanan,延川县,None,None,//yanan.zufang.leju.com/house/a13769/
China,延安,yanan,子长县,None,None,//yanan.zufang.leju.com/house/a13771/
China,延安,yanan,安塞县,None,None,//yanan.zufang.leju.com/house/a13773/
China,延安,yanan,志丹县,None,None,//yanan.zufang.leju.com/house/a13775/
China,延安,yanan,吴起县,None,None,//yanan.zufang.leju.com/house/a13777/
China,延安,yanan,甘泉县,None,None,//yanan.zufang.leju.com/house/a13779/
China,延安,yanan,富县,None,None,//yanan.zufang.leju.com/house/a13781/
China,延安,yanan,洛川县,None,None,//yanan.zufang.leju.com/house/a13783/
China,延安,yanan,宜川县,None,None,//yanan.zufang.leju.com/house/a13785/
China,延安,yanan,黄龙县,None,None,//yanan.zufang.leju.com/house/a13787/
China,延安,yanan,黄陵县,None,None,//yanan.zufang.leju.com/house/a13789/
China,咸阳,xianyang,秦都,None,None,//xianyang.zufang.leju.com/house/a18698/
China,咸阳,xianyang,渭城,None,None,//xianyang.zufang.leju.com/house/a18700/
China,咸阳,xianyang,兴平,None,None,//xianyang.zufang.leju.com/house/a18702/
China,咸阳,xianyang,三原,None,None,//xianyang.zufang.leju.com/house/a18704/
China,咸阳,xianyang,泾阳,None,None,//xianyang.zufang.leju.com/house/a18706/
China,咸阳,xianyang,乾县,None,None,//xianyang.zufang.leju.com/house/a18708/
China,咸阳,xianyang,礼泉,None,None,//xianyang.zufang.leju.com/house/a18710/
China,咸阳,xianyang,永寿,None,None,//xianyang.zufang.leju.com/house/a18712/
China,咸阳,xianyang,彬县,None,None,//xianyang.zufang.leju.com/house/a18714/
China,咸阳,xianyang,长武,None,None,//xianyang.zufang.leju.com/house/a18716/
China,咸阳,xianyang,旬邑,None,None,//xianyang.zufang.leju.com/house/a18718/
China,咸阳,xianyang,淳化,None,None,//xianyang.zufang.leju.com/house/a18720/
China,咸阳,xianyang,武功,None,None,//xianyang.zufang.leju.com/house/a18722/
China,渭南,weinan,白水县,None,None,//weinan.zufang.leju.com/house/a14346/
China,渭南,weinan,澄城县,None,None,//weinan.zufang.leju.com/house/a14348/
China,渭南,weinan,大荔县,None,None,//weinan.zufang.leju.com/house/a14350/
China,渭南,weinan,富平县,None,None,//weinan.zufang.leju.com/house/a14352/
China,渭南,weinan,韩城市,None,None,//weinan.zufang.leju.com/house/a14354/
China,渭南,weinan,合阳县,None,None,//weinan.zufang.leju.com/house/a14356/
China,渭南,weinan,华县,None,None,//weinan.zufang.leju.com/house/a14358/
China,渭南,weinan,华阴市,None,None,//weinan.zufang.leju.com/house/a14360/
China,渭南,weinan,临渭区,None,None,//weinan.zufang.leju.com/house/a14362/
China,渭南,weinan,蒲城县,None,None,//weinan.zufang.leju.com/house/a14364/
China,渭南,weinan,潼关县,None,None,//weinan.zufang.leju.com/house/a14366/
China,渭南,weinan,高新区,None,None,//weinan.zufang.leju.com/house/a14368/
China,渭南,weinan,经开区,None,None,//weinan.zufang.leju.com/house/a14370/
China,铜川,tongchuan,印台区,None,None,//tongchuan.zufang.leju.com/house/a14402/
China,铜川,tongchuan,耀州区,None,None,//tongchuan.zufang.leju.com/house/a14404/
China,铜川,tongchuan,宜君县,None,None,//tongchuan.zufang.leju.com/house/a14406/
China,铜川,tongchuan,王益区,None,None,//tongchuan.zufang.leju.com/house/a14408/
China,铜川,tongchuan,新区,None,None,//tongchuan.zufang.leju.com/house/a14410/
China,铜川,tongchuan,铜川周边,None,None,//tongchuan.zufang.leju.com/house/a14412/
China,汉中,hanzhong,汉台,None,None,//hanzhong.zufang.leju.com/house/a17088/
China,汉中,hanzhong,南郑,None,None,//hanzhong.zufang.leju.com/house/a17090/
China,汉中,hanzhong,城固,None,None,//hanzhong.zufang.leju.com/house/a17092/
China,汉中,hanzhong,洋县,None,None,//hanzhong.zufang.leju.com/house/a17094/
China,汉中,hanzhong,西乡,None,None,//hanzhong.zufang.leju.com/house/a17096/
China,汉中,hanzhong,勉县,None,None,//hanzhong.zufang.leju.com/house/a17098/
China,汉中,hanzhong,宁强,None,None,//hanzhong.zufang.leju.com/house/a17100/
China,汉中,hanzhong,略阳,None,None,//hanzhong.zufang.leju.com/house/a17102/
China,汉中,hanzhong,镇巴,None,None,//hanzhong.zufang.leju.com/house/a17104/
China,汉中,hanzhong,留坝,None,None,//hanzhong.zufang.leju.com/house/a17106/
China,汉中,hanzhong,佛坪,None,None,//hanzhong.zufang.leju.com/house/a17108/
China,汉中,hanzhong,经济开发区,None,None,//hanzhong.zufang.leju.com/house/a17110/
China,汉中,hanzhong,其他,None,None,//hanzhong.zufang.leju.com/house/a17112/
China,汉中,hanzhong,经济开发南区,None,None,//hanzhong.zufang.leju.com/house/a17114/
China,宝鸡,baoji,渭滨区,None,None,//baoji.zufang.leju.com/house/a17906/
China,宝鸡,baoji,金台区,None,None,//baoji.zufang.leju.com/house/a17910/
China,宝鸡,baoji,陈仓区,None,None,//baoji.zufang.leju.com/house/a17914/
China,宝鸡,baoji,凤翔县,None,None,//baoji.zufang.leju.com/house/a17916/
China,宝鸡,baoji,岐山县,None,None,//baoji.zufang.leju.com/house/a17918/
China,宝鸡,baoji,扶风县,None,None,//baoji.zufang.leju.com/house/a17920/
China,宝鸡,baoji,千阳县,None,None,//baoji.zufang.leju.com/house/a17922/
China,宝鸡,baoji,陇县,None,None,//baoji.zufang.leju.com/house/a17924/
China,宝鸡,baoji,凤县,None,None,//baoji.zufang.leju.com/house/a17926/
China,宝鸡,baoji,麟游县,None,None,//baoji.zufang.leju.com/house/a17928/
China,宝鸡,baoji,太白县,None,None,//baoji.zufang.leju.com/house/a17930/
China,宝鸡,baoji,眉县,None,None,//baoji.zufang.leju.com/house/a17932/
China,宝鸡,baoji,高新区,None,None,//baoji.zufang.leju.com/house/a17934/
China,宝鸡,baoji,其他,None,None,//baoji.zufang.leju.com/house/a17936/
China,安康,ankang,汉滨区,None,None,//ankang.zufang.leju.com/house/a18274/
China,安康,ankang,汉阴县,None,None,//ankang.zufang.leju.com/house/a18276/
China,安康,ankang,石泉县,None,None,//ankang.zufang.leju.com/house/a18278/
China,安康,ankang,宁陕县,None,None,//ankang.zufang.leju.com/house/a18280/
China,安康,ankang,紫阳县,None,None,//ankang.zufang.leju.com/house/a18282/
China,安康,ankang,平利县,None,None,//ankang.zufang.leju.com/house/a18284/
China,安康,ankang,岚皋县,None,None,//ankang.zufang.leju.com/house/a18286/
China,安康,ankang,镇坪县,None,None,//ankang.zufang.leju.com/house/a18288/
China,安康,ankang,旬阳县,None,None,//ankang.zufang.leju.com/house/a18290/
China,安康,ankang,白河县,None,None,//ankang.zufang.leju.com/house/a18292/
China,榆林,yulin,榆阳区,None,None,//yl.zufang.leju.com/house/a18370/
China,榆林,yulin,佳县,None,None,//yl.zufang.leju.com/house/a18379/
China,榆林,yulin,神木县,None,None,//yl.zufang.leju.com/house/a18381/
China,榆林,yulin,府谷县,None,None,//yl.zufang.leju.com/house/a18383/
China,榆林,yulin,横山县,None,None,//yl.zufang.leju.com/house/a18385/
China,榆林,yulin,靖边县,None,None,//yl.zufang.leju.com/house/a18387/
China,榆林,yulin,定边县,None,None,//yl.zufang.leju.com/house/a18389/
China,榆林,yulin,绥德县,None,None,//yl.zufang.leju.com/house/a18391/
China,榆林,yulin,米脂县,None,None,//yl.zufang.leju.com/house/a18393/
China,榆林,yulin,吴堡县,None,None,//yl.zufang.leju.com/house/a18395/
China,榆林,yulin,清涧县,None,None,//yl.zufang.leju.com/house/a18397/
China,榆林,yulin,子洲县,None,None,//yl.zufang.leju.com/house/a18399/
China,商洛,shangluo,商州区,None,None,//shangluo.zufang.leju.com/house/a18602/
China,商洛,shangluo,洛南县,None,None,//shangluo.zufang.leju.com/house/a18604/
China,商洛,shangluo,丹凤县,None,None,//shangluo.zufang.leju.com/house/a18606/
China,商洛,shangluo,商南县,None,None,//shangluo.zufang.leju.com/house/a18608/
China,商洛,shangluo,山阳县,None,None,//shangluo.zufang.leju.com/house/a18610/
China,商洛,shangluo,镇安县,None,None,//shangluo.zufang.leju.com/house/a18612/
China,商洛,shangluo,柞水县,None,None,//shangluo.zufang.leju.com/house/a18614/
China,成都,chengdu,天府新区,None,None,//cd.zufang.leju.com/house/a12421/
China,成都,chengdu,眉山,None,None,//cd.zufang.leju.com/house/a25322/
China,成都,chengdu,川音,None,None,//cd.zufang.leju.com/house/a25323/
China,成都,chengdu,高新区,None,None,//cd.zufang.leju.com/house/a5247/
China,成都,chengdu,武侯,None,None,//cd.zufang.leju.com/house/a5254/
China,成都,chengdu,锦江,None,None,//cd.zufang.leju.com/house/a5257/
China,成都,chengdu,青羊,None,None,//cd.zufang.leju.com/house/a5256/
China,成都,chengdu,成华,None,None,//cd.zufang.leju.com/house/a5258/
China,成都,chengdu,金牛,None,None,//cd.zufang.leju.com/house/a5259/
China,成都,chengdu,高新西区,None,None,//cd.zufang.leju.com/house/a5273/
China,成都,chengdu,温江,None,None,//cd.zufang.leju.com/house/a466/
China,成都,chengdu,龙泉,None,None,//cd.zufang.leju.com/house/a461/
China,成都,chengdu,双流,None,None,//cd.zufang.leju.com/house/a450/
China,成都,chengdu,郫县,None,None,//cd.zufang.leju.com/house/a469/
China,成都,chengdu,新都,None,None,//cd.zufang.leju.com/house/a493/
China,成都,chengdu,成都周边,None,None,//cd.zufang.leju.com/house/a5245/
China,自贡,zigong,自流井区,None,None,//zigong.zufang.leju.com/house/a13037/
China,自贡,zigong,贡井区,None,None,//zigong.zufang.leju.com/house/a13039/
China,自贡,zigong,大安区,None,None,//zigong.zufang.leju.com/house/a13041/
China,自贡,zigong,沿滩区,None,None,//zigong.zufang.leju.com/house/a13043/
China,自贡,zigong,荣县,None,None,//zigong.zufang.leju.com/house/a13045/
China,自贡,zigong,富顺县,None,None,//zigong.zufang.leju.com/house/a13047/
China,资阳,ziyang,雁江区,None,None,//ziyang.zufang.leju.com/house/a13049/
China,资阳,ziyang,安岳县,None,None,//ziyang.zufang.leju.com/house/a13051/
China,资阳,ziyang,乐至县,None,None,//ziyang.zufang.leju.com/house/a13053/
China,宜宾,yibin,翠屏,None,None,//yibin.zufang.leju.com/house/a13626/
China,宜宾,yibin,长宁,None,None,//yibin.zufang.leju.com/house/a13628/
China,宜宾,yibin,高县,None,None,//yibin.zufang.leju.com/house/a13630/
China,宜宾,yibin,珙县,None,None,//yibin.zufang.leju.com/house/a13632/
China,宜宾,yibin,江安,None,None,//yibin.zufang.leju.com/house/a13634/
China,宜宾,yibin,筠连,None,None,//yibin.zufang.leju.com/house/a13636/
China,宜宾,yibin,南溪,None,None,//yibin.zufang.leju.com/house/a13638/
China,宜宾,yibin,屏山,None,None,//yibin.zufang.leju.com/house/a13640/
China,宜宾,yibin,全宜宾,None,None,//yibin.zufang.leju.com/house/a13642/
China,宜宾,yibin,兴文,None,None,//yibin.zufang.leju.com/house/a13644/
China,宜宾,yibin,宜宾,None,None,//yibin.zufang.leju.com/house/a13646/
China,雅安,yaan,雨城区,None,None,//yaan.zufang.leju.com/house/a13791/
China,雅安,yaan,名山县,None,None,//yaan.zufang.leju.com/house/a13793/
China,雅安,yaan,荥经县,None,None,//yaan.zufang.leju.com/house/a13795/
China,雅安,yaan,汉源县,None,None,//yaan.zufang.leju.com/house/a13797/
China,雅安,yaan,石棉县,None,None,//yaan.zufang.leju.com/house/a13799/
China,雅安,yaan,天全县,None,None,//yaan.zufang.leju.com/house/a13801/
China,雅安,yaan,芦山县,None,None,//yaan.zufang.leju.com/house/a13803/
China,雅安,yaan,宝兴县,None,None,//yaan.zufang.leju.com/house/a13805/
China,遂宁,suining,船山区,None,None,//suining.zufang.leju.com/house/a14560/
China,遂宁,suining,安居区,None,None,//suining.zufang.leju.com/house/a14562/
China,遂宁,suining,蓬溪县,None,None,//suining.zufang.leju.com/house/a14564/
China,遂宁,suining,射洪县,None,None,//suining.zufang.leju.com/house/a14566/
China,遂宁,suining,大英县,None,None,//suining.zufang.leju.com/house/a14568/
China,攀枝花,panzhihua,东区,None,None,//pzh.zufang.leju.com/house/a15287/
China,攀枝花,panzhihua,西区,None,None,//pzh.zufang.leju.com/house/a15289/
China,攀枝花,panzhihua,仁和区,None,None,//pzh.zufang.leju.com/house/a15291/
China,攀枝花,panzhihua,米易县,None,None,//pzh.zufang.leju.com/house/a15293/
China,攀枝花,panzhihua,盐边县,None,None,//pzh.zufang.leju.com/house/a15295/
China,内江,neijiang,市中区,None,None,//neijiang.zufang.leju.com/house/a15326/
China,内江,neijiang,东兴区,None,None,//neijiang.zufang.leju.com/house/a15331/
China,内江,neijiang,资中县,None,None,//neijiang.zufang.leju.com/house/a15339/
China,内江,neijiang,隆昌县,None,None,//neijiang.zufang.leju.com/house/a15342/
China,内江,neijiang,威远县,None,None,//neijiang.zufang.leju.com/house/a15345/
China,南充,nanchong,顺庆区,None,None,//nanchong.zufang.leju.com/house/a15409/
China,南充,nanchong,高坪区,None,None,//nanchong.zufang.leju.com/house/a15423/
China,南充,nanchong,嘉陵区,None,None,//nanchong.zufang.leju.com/house/a15425/
China,南充,nanchong,南部县,None,None,//nanchong.zufang.leju.com/house/a15427/
China,南充,nanchong,营山县,None,None,//nanchong.zufang.leju.com/house/a15429/
China,南充,nanchong,蓬安县,None,None,//nanchong.zufang.leju.com/house/a15431/
China,南充,nanchong,仪陇县,None,None,//nanchong.zufang.leju.com/house/a15433/
China,南充,nanchong,西充县,None,None,//nanchong.zufang.leju.com/house/a15435/
China,南充,nanchong,阆中市,None,None,//nanchong.zufang.leju.com/house/a15437/
China,绵阳,mianyang,涪城区,None,None,//mianyang.zufang.leju.com/house/a15461/
China,绵阳,mianyang,游仙区,None,None,//mianyang.zufang.leju.com/house/a15470/
China,绵阳,mianyang,三台县,None,None,//mianyang.zufang.leju.com/house/a15476/
China,绵阳,mianyang,盐亭县,None,None,//mianyang.zufang.leju.com/house/a15478/
China,绵阳,mianyang,安县,None,None,//mianyang.zufang.leju.com/house/a15480/
China,绵阳,mianyang,梓潼县,None,None,//mianyang.zufang.leju.com/house/a15482/
China,绵阳,mianyang,北川县,None,None,//mianyang.zufang.leju.com/house/a15484/
China,绵阳,mianyang,平武县,None,None,//mianyang.zufang.leju.com/house/a15486/
China,绵阳,mianyang,江油市,None,None,//mianyang.zufang.leju.com/house/a15488/
China,绵阳,mianyang,高新区,None,None,//mianyang.zufang.leju.com/house/a15490/
China,绵阳,mianyang,科创园区,None,None,//mianyang.zufang.leju.com/house/a15495/
China,绵阳,mianyang,经开区,None,None,//mianyang.zufang.leju.com/house/a15499/
China,绵阳,mianyang,农科区,None,None,//mianyang.zufang.leju.com/house/a15502/
China,绵阳,mianyang,仙海区,None,None,//mianyang.zufang.leju.com/house/a15504/
China,眉山,meishan,东坡,None,None,//meishan.zufang.leju.com/house/a15522/
China,眉山,meishan,洪雅,None,None,//meishan.zufang.leju.com/house/a15524/
China,眉山,meishan,仁寿,None,None,//meishan.zufang.leju.com/house/a15526/
China,眉山,meishan,丹棱,None,None,//meishan.zufang.leju.com/house/a15528/
China,眉山,meishan,彭山,None,None,//meishan.zufang.leju.com/house/a15530/
China,眉山,meishan,青神,None,None,//meishan.zufang.leju.com/house/a15532/
China,眉山,meishan,眉山周边,None,None,//meishan.zufang.leju.com/house/a15534/
China,眉山,meishan,其他,None,None,//meishan.zufang.leju.com/house/a15536/
China,泸州,luzhou,江阳,None,None,//luzhou.zufang.leju.com/house/a15627/
China,泸州,luzhou,纳溪,None,None,//luzhou.zufang.leju.com/house/a15629/
China,泸州,luzhou,龙马潭,None,None,//luzhou.zufang.leju.com/house/a15631/
China,泸州,luzhou,泸县,None,None,//luzhou.zufang.leju.com/house/a15633/
China,泸州,luzhou,合江,None,None,//luzhou.zufang.leju.com/house/a15635/
China,泸州,luzhou,叙永,None,None,//luzhou.zufang.leju.com/house/a15637/
China,泸州,luzhou,古蔺,None,None,//luzhou.zufang.leju.com/house/a15639/
China,凉山,liangshan,西昌市,None,None,//liangshan.zufang.leju.com/house/a15913/
China,凉山,liangshan,木里藏族自治县,None,None,//liangshan.zufang.leju.com/house/a15924/
China,凉山,liangshan,盐源县,None,None,//liangshan.zufang.leju.com/house/a15926/
China,凉山,liangshan,德昌县,None,None,//liangshan.zufang.leju.com/house/a15928/
China,凉山,liangshan,会理县,None,None,//liangshan.zufang.leju.com/house/a15930/
China,凉山,liangshan,会东县,None,None,//liangshan.zufang.leju.com/house/a15932/
China,凉山,liangshan,宁南县,None,None,//liangshan.zufang.leju.com/house/a15934/
China,凉山,liangshan,普格县,None,None,//liangshan.zufang.leju.com/house/a15936/
China,凉山,liangshan,布拖县,None,None,//liangshan.zufang.leju.com/house/a15938/
China,凉山,liangshan,金阳县,None,None,//liangshan.zufang.leju.com/house/a15940/
China,凉山,liangshan,昭觉县,None,None,//liangshan.zufang.leju.com/house/a15942/
China,凉山,liangshan,喜德县,None,None,//liangshan.zufang.leju.com/house/a15944/
China,凉山,liangshan,冕宁县,None,None,//liangshan.zufang.leju.com/house/a15946/
China,凉山,liangshan,越西县,None,None,//liangshan.zufang.leju.com/house/a15948/
China,凉山,liangshan,雷波县,None,None,//liangshan.zufang.leju.com/house/a15950/
China,凉山,liangshan,甘洛县,None,None,//liangshan.zufang.leju.com/house/a15952/
China,凉山,liangshan,美姑县,None,None,//liangshan.zufang.leju.com/house/a15954/
China,乐山,leshan,市中,None,None,//leshan.zufang.leju.com/house/a16025/
China,乐山,leshan,沙湾,None,None,//leshan.zufang.leju.com/house/a16027/
China,乐山,leshan,五通桥,None,None,//leshan.zufang.leju.com/house/a16029/
China,乐山,leshan,金口河,None,None,//leshan.zufang.leju.com/house/a16031/
China,乐山,leshan,峨眉山市,None,None,//leshan.zufang.leju.com/house/a16033/
China,乐山,leshan,犍为县,None,None,//leshan.zufang.leju.com/house/a16035/
China,乐山,leshan,井研县,None,None,//leshan.zufang.leju.com/house/a16037/
China,广元,guangyuan,利州区,None,None,//guangyuan.zufang.leju.com/house/a17162/
China,广元,guangyuan,昭化区,None,None,//guangyuan.zufang.leju.com/house/a17170/
China,广元,guangyuan,朝天区,None,None,//guangyuan.zufang.leju.com/house/a17172/
China,广元,guangyuan,苍溪县,None,None,//guangyuan.zufang.leju.com/house/a17175/
China,广元,guangyuan,青川县,None,None,//guangyuan.zufang.leju.com/house/a17177/
China,广元,guangyuan,旺苍县,None,None,//guangyuan.zufang.leju.com/house/a17180/
China,广元,guangyuan,剑阁县,None,None,//guangyuan.zufang.leju.com/house/a17182/
China,广安,guangan,广安区,None,None,//guangan.zufang.leju.com/house/a17185/
China,广安,guangan,岳池县,None,None,//guangan.zufang.leju.com/house/a17187/
China,广安,guangan,武胜县,None,None,//guangan.zufang.leju.com/house/a17189/
China,广安,guangan,邻水县,None,None,//guangan.zufang.leju.com/house/a17191/
China,广安,guangan,华蓥市,None,None,//guangan.zufang.leju.com/house/a17193/
China,广安,guangan,前锋区,None,None,//guangan.zufang.leju.com/house/a17195/
China,德阳,deyang,旌阳区,None,None,//deyang.zufang.leju.com/house/a17442/
China,德阳,deyang,中江县,None,None,//deyang.zufang.leju.com/house/a17444/
China,德阳,deyang,广汉市,None,None,//deyang.zufang.leju.com/house/a17446/
China,德阳,deyang,什邡市,None,None,//deyang.zufang.leju.com/house/a17448/
China,德阳,deyang,绵竹市,None,None,//deyang.zufang.leju.com/house/a17450/
China,德阳,deyang,罗江县,None,None,//deyang.zufang.leju.com/house/a17452/
China,达州,dazhou,通川区,None,None,//dazhou.zufang.leju.com/house/a17543/
China,达州,dazhou,达川区,None,None,//dazhou.zufang.leju.com/house/a17545/
China,达州,dazhou,宣汉县,None,None,//dazhou.zufang.leju.com/house/a17547/
China,达州,dazhou,开江县,None,None,//dazhou.zufang.leju.com/house/a17549/
China,达州,dazhou,大竹县,None,None,//dazhou.zufang.leju.com/house/a17551/
China,达州,dazhou,渠县,None,None,//dazhou.zufang.leju.com/house/a17553/
China,达州,dazhou,万源市,None,None,//dazhou.zufang.leju.com/house/a17555/
China,巴中,bazhong,巴州区,None,None,//bazhong.zufang.leju.com/house/a17971/
China,巴中,bazhong,巴州区,None,None,//bazhong.zufang.leju.com/house/a17988/
China,巴中,bazhong,兴文新区,None,None,//bazhong.zufang.leju.com/house/a18005/
China,巴中,bazhong,恩阳区,None,None,//bazhong.zufang.leju.com/house/a18012/
China,巴中,bazhong,南江县,None,None,//bazhong.zufang.leju.com/house/a18021/
China,巴中,bazhong,平昌县,None,None,//bazhong.zufang.leju.com/house/a18030/
China,巴中,bazhong,通江县,None,None,//bazhong.zufang.leju.com/house/a18036/
China,拉萨,lasa,城关,None,None,//lasa.zufang.leju.com/house/a16049/
China,拉萨,lasa,达孜,None,None,//lasa.zufang.leju.com/house/a16051/
China,拉萨,lasa,当雄,None,None,//lasa.zufang.leju.com/house/a16053/
China,拉萨,lasa,堆龙德庆,None,None,//lasa.zufang.leju.com/house/a16055/
China,拉萨,lasa,林周,None,None,//lasa.zufang.leju.com/house/a16057/
China,拉萨,lasa,墨竹工卡,None,None,//lasa.zufang.leju.com/house/a16059/
China,拉萨,lasa,尼木,None,None,//lasa.zufang.leju.com/house/a16061/
China,拉萨,lasa,曲水,None,None,//lasa.zufang.leju.com/house/a16063/
China,拉萨,lasa,柳梧新区,None,None,//lasa.zufang.leju.com/house/a16065/
China,拉萨,lasa,东城新区,None,None,//lasa.zufang.leju.com/house/a16067/
China,拉萨,lasa,次角林新区,None,None,//lasa.zufang.leju.com/house/a16069/
China,拉萨,lasa,其他,None,None,//lasa.zufang.leju.com/house/a16071/
China,乌鲁木齐,wulumuqi,天山区,None,None,//wlmq.zufang.leju.com/house/a5493/
China,乌鲁木齐,wulumuqi,沙依巴克区,None,None,//wlmq.zufang.leju.com/house/a5494/
China,乌鲁木齐,wulumuqi,新市区,None,None,//wlmq.zufang.leju.com/house/a5496/
China,乌鲁木齐,wulumuqi,水磨沟区,None,None,//wlmq.zufang.leju.com/house/a5495/
China,乌鲁木齐,wulumuqi,开发区,None,None,//wlmq.zufang.leju.com/house/a5987/
China,乌鲁木齐,wulumuqi,高铁新区,None,None,//wlmq.zufang.leju.com/house/a5988/
China,乌鲁木齐,wulumuqi,会展中心,None,None,//wlmq.zufang.leju.com/house/a5989/
China,乌鲁木齐,wulumuqi,米东区,None,None,//wlmq.zufang.leju.com/house/a5990/
China,乌鲁木齐,wulumuqi,头屯河区,None,None,//wlmq.zufang.leju.com/house/a6106/
China,乌鲁木齐,wulumuqi,达坂城区,None,None,//wlmq.zufang.leju.com/house/a6107/
China,乌鲁木齐,wulumuqi,乌鲁木齐县,None,None,//wlmq.zufang.leju.com/house/a6105/
China,乌鲁木齐,wulumuqi,乌鲁木齐周边,None,None,//wlmq.zufang.leju.com/house/a6108/
China,伊犁,yili,伊宁市,None,None,//yili.zufang.leju.com/house/a13648/
China,伊犁,yili,奎屯市,None,None,//yili.zufang.leju.com/house/a13676/
China,伊犁,yili,伊宁县,None,None,//yili.zufang.leju.com/house/a13685/
China,伊犁,yili,尼勒克,None,None,//yili.zufang.leju.com/house/a13687/
China,伊犁,yili,霍城县,None,None,//yili.zufang.leju.com/house/a13689/
China,伊犁,yili,昭苏县,None,None,//yili.zufang.leju.com/house/a13691/
China,伊犁,yili,巩留县,None,None,//yili.zufang.leju.com/house/a13693/
China,伊犁,yili,特克斯县,None,None,//yili.zufang.leju.com/house/a13695/
China,伊犁,yili,新源县,None,None,//yili.zufang.leju.com/house/a13697/
China,伊犁,yili,察布查尔县,None,None,//yili.zufang.leju.com/house/a13699/
China,喀什,kashi,喀什市,None,None,//kashi.zufang.leju.com/house/a16095/
China,喀什,kashi,疏附县,None,None,//kashi.zufang.leju.com/house/a16097/
China,喀什,kashi,疏勒县,None,None,//kashi.zufang.leju.com/house/a16099/
China,喀什,kashi,英吉沙县,None,None,//kashi.zufang.leju.com/house/a16101/
China,喀什,kashi,泽普县,None,None,//kashi.zufang.leju.com/house/a16103/
China,喀什,kashi,莎车县,None,None,//kashi.zufang.leju.com/house/a16105/
China,喀什,kashi,叶城县,None,None,//kashi.zufang.leju.com/house/a16107/
China,喀什,kashi,麦盖提县,None,None,//kashi.zufang.leju.com/house/a16109/
